id,Revenue,1,2,3,4,5,6,7,8,9
ORDX9604,516,Curry,Korma - Lamb,,,,,,,
ORDX9605,964,Plain Rice, ,House white wine 75cl,Curry,Vindaloo - Prawn,,,,
ORDX9606,355,Plain Rice,Special Fried Rice,Curry,,,,,,
ORDX9607,1316,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,
ORDX9608,766,Plain Rice, ,Special Fried Rice,Lamb Biryani,,,,,
ORDX9609,991,Bhuna - Chicken, ,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX9610,995, ,Special Fried Rice,Curry,Lamb Biryani,,,,,
ORDX9611,1049,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,,,
ORDX9612,1108,Plain Rice,Bhuna - Chicken,Vindaloo - Prawn,Korma - Lamb,,,,,
ORDX9613,866,Plain Rice,Vindaloo - Prawn,Korma - Lamb,,,,,,
ORDX9614,575,House white wine 75cl,Curry,Vindaloo - Prawn,Korma - Lamb,,,,,
ORDX9615,1096,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Lamb Biryani,Korma - Lamb,,
ORDX9616,498,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,,,
ORDX9617,847,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,,
ORDX9618,1129,Plain Rice,House white wine 75cl,Curry,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX9619,753,Plain Rice,Chicken Tikka Balti, ,Lamb Biryani,Korma - Lamb,,,,
ORDX9620,1207,Plain Rice,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,,,
ORDX9621,985,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX9622,612,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Curry,,,,
ORDX9623,1248,Plain Rice,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Lamb Biryani,Korma - Lamb,,,
ORDX9624,336, ,Vindaloo - Prawn,,,,,,,
ORDX9625,377,Plain Rice,Bhuna - Chicken, ,Lamb Biryani,,,,,
ORDX9626,437, ,Vindaloo - Prawn,,,,,,,
ORDX9627,844,Plain Rice,Lamb Biryani,,,,,,,
ORDX9628,1032,Plain Rice,Bhuna - Chicken, ,Lamb Biryani,Korma - Lamb,,,,
ORDX9629,1086,Plain Rice,Chicken Tikka Balti, ,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX9630,335,Plain Rice,Bhuna - Chicken, ,,,,,,
ORDX9631,1051,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,,,
ORDX9632,821,Bhuna - Chicken,Curry,Vindaloo - Prawn,,,,,,
ORDX9633,1222,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,,,,,
ORDX9634,345,House white wine 75cl,Lamb Biryani,,,,,,,
ORDX9635,500,Plain Rice,Chicken Tikka Balti,,,,,,,
ORDX9636,1389,Plain Rice,Bhuna - Chicken, ,House white wine 75cl,Curry,Lamb Biryani,Korma - Lamb,,
ORDX9637,767,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Curry,Lamb Biryani,Korma - Lamb,,
ORDX9638,760,Special Fried Rice,Lamb Biryani,Korma - Lamb,,,,,,
ORDX9639,368,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Curry,,
ORDX9640,925,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,,,,,,
ORDX9641,718,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,,,,
ORDX9642,1266,House white wine 75cl,Lamb Biryani,Korma - Lamb,,,,,,
ORDX9643,1215,Plain Rice,Bhuna - Chicken,Korma - Lamb,,,,,,
ORDX9644,1178, ,Korma - Lamb,,,,,,,
ORDX9645,1297, ,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX9646,949,Chicken Tikka Balti, ,House white wine 75cl,Curry,Vindaloo - Prawn,,,,
ORDX9647,688,Chicken Tikka Balti,House white wine 75cl,Korma - Lamb,,,,,,
ORDX9648,456,Plain Rice,House white wine 75cl,Curry,Korma - Lamb,,,,,
ORDX9649,485,Plain Rice,Bhuna - Chicken,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX9650,816,Chicken Tikka Balti, ,Lamb Biryani,,,,,,
ORDX9651,1051,Plain Rice, ,Special Fried Rice,Vindaloo - Prawn,,,,,
ORDX9652,1382,Chicken Tikka Balti, ,Special Fried Rice,Curry,Lamb Biryani,,,,
ORDX9653,322,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX9654,821,Bhuna - Chicken,House white wine 75cl,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX9655,364,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX9656,834,Plain Rice,Bhuna - Chicken,House white wine 75cl,Korma - Lamb,,,,,
ORDX9657,1226,Plain Rice, ,Special Fried Rice,Curry,Vindaloo - Prawn,,,,
ORDX9658,478,Plain Rice, ,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX9659,817,Plain Rice,Bhuna - Chicken,House white wine 75cl,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX9660,1096,Special Fried Rice,Lamb Biryani,Korma - Lamb,,,,,,
ORDX9661,712,Plain Rice,Bhuna - Chicken,,,,,,,
ORDX9662,881,Bhuna - Chicken, ,Lamb Biryani,Korma - Lamb,,,,,
ORDX9663,894,Plain Rice,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,,,
ORDX9664,781,Plain Rice,Bhuna - Chicken, ,Korma - Lamb,,,,,
ORDX9665,557,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Curry,,,,,
ORDX9666,1313,Chicken Tikka Balti,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX9667,421,Chicken Tikka Balti,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX9668,745,Bhuna - Chicken,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX9669,1019, ,Special Fried Rice,Curry,,,,,,
ORDX9670,1023, ,Curry,Lamb Biryani,,,,,,
ORDX9671,334,Bhuna - Chicken,Curry,,,,,,,
ORDX9672,874,Plain Rice,Bhuna - Chicken, ,House white wine 75cl,Curry,Vindaloo - Prawn,Korma - Lamb,,
ORDX9673,982,Bhuna - Chicken,Chicken Tikka Balti,,,,,,,
ORDX9674,349,Plain Rice,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,,
ORDX9675,919,Bhuna - Chicken,House white wine 75cl,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX9676,518, ,Special Fried Rice,,,,,,,
ORDX9677,1387,Plain Rice, ,Lamb Biryani,,,,,,
ORDX9678,410,Bhuna - Chicken, ,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX9679,521,Plain Rice,Bhuna - Chicken, ,House white wine 75cl,Korma - Lamb,,,,
ORDX9680,1230,Plain Rice,Chicken Tikka Balti,Curry,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX9681,643,House white wine 75cl,Vindaloo - Prawn,,,,,,,
ORDX9682,1102,Plain Rice,House white wine 75cl,Special Fried Rice,Curry,Korma - Lamb,,,,
ORDX9683,1008,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Lamb Biryani,,,,,
ORDX9684,1061,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Lamb Biryani,,
ORDX9685,1319,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,,,,,
ORDX9686,365,Plain Rice, ,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX9687,1320,Plain Rice,Bhuna - Chicken, ,Vindaloo - Prawn,,,,,
ORDX9688,684,Plain Rice,Bhuna - Chicken, ,House white wine 75cl,Korma - Lamb,,,,
ORDX9689,1009,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,,,,,,
ORDX9690,957,Special Fried Rice,Lamb Biryani,Korma - Lamb,,,,,,
ORDX9691,1299,Plain Rice,Bhuna - Chicken, ,House white wine 75cl,Curry,Lamb Biryani,Korma - Lamb,,
ORDX9692,984,Bhuna - Chicken,Special Fried Rice,Curry,Korma - Lamb,,,,,
ORDX9693,1046,Plain Rice,Bhuna - Chicken,Special Fried Rice,Curry,Vindaloo - Prawn,,,,
ORDX9694,536,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,,,,
ORDX9695,1314, ,House white wine 75cl,Curry,Lamb Biryani,Vindaloo - Prawn,,,,
ORDX9696,963,Plain Rice,Chicken Tikka Balti,Special Fried Rice,Curry,Lamb Biryani,,,,
ORDX9697,504,Bhuna - Chicken,Curry,Vindaloo - Prawn,,,,,,
ORDX9698,1378,Plain Rice,Bhuna - Chicken, ,House white wine 75cl,Vindaloo - Prawn,Korma - Lamb,,,
ORDX9699,1356,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Curry,,,,
ORDX9700,1258,Plain Rice,Chicken Tikka Balti,Curry,Korma - Lamb,,,,,
ORDX9701,1216,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Curry,Korma - Lamb,,
ORDX9702,1047,Plain Rice,Bhuna - Chicken,Lamb Biryani,,,,,,
ORDX9703,1278,Bhuna - Chicken,Special Fried Rice,Lamb Biryani,,,,,,
ORDX9704,1106,Bhuna - Chicken,Chicken Tikka Balti,Curry,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX9705,1045,Bhuna - Chicken, ,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,,,,
ORDX9706,1123,Chicken Tikka Balti,Vindaloo - Prawn,,,,,,,
ORDX9707,852,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX9708,1228,Plain Rice,Bhuna - Chicken,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX9709,1103, ,Special Fried Rice,Curry,,,,,,
ORDX9710,412,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Lamb Biryani,Korma - Lamb,,,
ORDX9711,1217,Chicken Tikka Balti, ,Curry,Lamb Biryani,Korma - Lamb,,,,
ORDX9712,949,Special Fried Rice,Curry,Vindaloo - Prawn,Korma - Lamb,,,,,
ORDX9713,951,House white wine 75cl,Korma - Lamb,,,,,,,
ORDX9714,509,House white wine 75cl,Curry,Korma - Lamb,,,,,,
ORDX9715,1119,Chicken Tikka Balti,Curry,Vindaloo - Prawn,,,,,,
ORDX9716,739,Chicken Tikka Balti,Curry,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX9717,464,Plain Rice,House white wine 75cl,,,,,,,
ORDX9718,686,Plain Rice, ,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,,
ORDX9719,667,Plain Rice,Bhuna - Chicken, ,Curry,Lamb Biryani,,,,
ORDX9720,1188,Plain Rice,Chicken Tikka Balti, ,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,
ORDX9721,1241,Plain Rice, ,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,,
ORDX9722,894, ,House white wine 75cl,Curry,Lamb Biryani,,,,,
ORDX9723,528,Plain Rice,Chicken Tikka Balti,Curry,Lamb Biryani,Korma - Lamb,,,,
ORDX9724,492,Curry,Lamb Biryani,,,,,,,
ORDX9725,1039,Plain Rice,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,
ORDX9726,606,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Korma - Lamb,,,,,
ORDX9727,522, ,Special Fried Rice,,,,,,,
ORDX9728,479, ,Special Fried Rice,Lamb Biryani,,,,,,
ORDX9729,582, ,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,,,
ORDX9730,496, ,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,,,,
ORDX9731,604,Plain Rice,Chicken Tikka Balti,Lamb Biryani,Korma - Lamb,,,,,
ORDX9732,1279,Chicken Tikka Balti, ,House white wine 75cl,Curry,Vindaloo - Prawn,,,,
ORDX9733,348, ,House white wine 75cl,Special Fried Rice,Lamb Biryani,Korma - Lamb,,,,
ORDX9734,456,Plain Rice, ,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,
ORDX9735,843,Plain Rice,House white wine 75cl,Curry,Vindaloo - Prawn,,,,,
ORDX9736,1123, ,House white wine 75cl,Special Fried Rice,Korma - Lamb,,,,,
ORDX9737,1335,House white wine 75cl,Special Fried Rice,Korma - Lamb,,,,,,
ORDX9738,1223,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX9739,864,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Korma - Lamb,,,,
ORDX9740,1153,Plain Rice,Chicken Tikka Balti,Special Fried Rice,Curry,Vindaloo - Prawn,Korma - Lamb,,,
ORDX9741,1037,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Korma - Lamb,,,,,
ORDX9742,1273,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Curry,,,,,
ORDX9743,838,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Curry,Vindaloo - Prawn,,
ORDX9744,1120,Bhuna - Chicken,Curry,,,,,,,
ORDX9745,690,Plain Rice,Bhuna - Chicken, ,House white wine 75cl,Vindaloo - Prawn,Korma - Lamb,,,
ORDX9746,737,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,
ORDX9747,1343,Plain Rice, ,Special Fried Rice,Curry,Vindaloo - Prawn,Korma - Lamb,,,
ORDX9748,784,Bhuna - Chicken, ,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,
ORDX9749,1221,Chicken Tikka Balti, ,House white wine 75cl,Curry,Lamb Biryani,,,,
ORDX9750,1011,Plain Rice,Bhuna - Chicken, ,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX9751,937,Plain Rice,House white wine 75cl,Special Fried Rice,Lamb Biryani,,,,,
ORDX9752,881,Plain Rice,Bhuna - Chicken,House white wine 75cl,Vindaloo - Prawn,,,,,
ORDX9753,658,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,
ORDX9754,974,Chicken Tikka Balti,Special Fried Rice,Korma - Lamb,,,,,,
ORDX9755,1148,House white wine 75cl,Special Fried Rice,Lamb Biryani,,,,,,
ORDX9756,1190,Bhuna - Chicken,Korma - Lamb,,,,,,,
ORDX9757,428,Plain Rice,Chicken Tikka Balti, ,House white wine 75cl,Curry,Korma - Lamb,,,
ORDX9758,573,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Curry,Lamb Biryani,Korma - Lamb,,
ORDX9759,594,Plain Rice,Bhuna - Chicken,Special Fried Rice,Vindaloo - Prawn,,,,,
ORDX9760,456,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Curry,Vindaloo - Prawn,Korma - Lamb,,
ORDX9761,1027,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Lamb Biryani,Korma - Lamb,,,,
ORDX9762,602,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Curry,Korma - Lamb,,
ORDX9763,450,Plain Rice,Chicken Tikka Balti,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX9764,407,Plain Rice,Chicken Tikka Balti, ,Special Fried Rice,Korma - Lamb,,,,
ORDX9765,834,House white wine 75cl,Special Fried Rice,Lamb Biryani,,,,,,
ORDX9766,477,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Lamb Biryani,Korma - Lamb,,,
ORDX9767,1207,Plain Rice,Bhuna - Chicken,Special Fried Rice,Vindaloo - Prawn,,,,,
ORDX9768,786,Plain Rice,Bhuna - Chicken, ,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX9769,1045,Plain Rice,Bhuna - Chicken,Lamb Biryani,,,,,,
ORDX9770,674,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,
ORDX9771,745,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Curry,Lamb Biryani,,,
ORDX9772,684,Plain Rice,Special Fried Rice,Vindaloo - Prawn,,,,,,
ORDX9773,597,Bhuna - Chicken,Special Fried Rice,Korma - Lamb,,,,,,
ORDX9774,890,Plain Rice,Chicken Tikka Balti,Korma - Lamb,,,,,,
ORDX9775,533,Bhuna - Chicken,House white wine 75cl,Lamb Biryani,,,,,,
ORDX9776,532, ,House white wine 75cl,Special Fried Rice,,,,,,
ORDX9777,1068,Bhuna - Chicken, ,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX9778,1348,Plain Rice,Chicken Tikka Balti, ,Special Fried Rice,Korma - Lamb,,,,
ORDX9779,1267,Bhuna - Chicken,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,,,
ORDX9780,698, ,House white wine 75cl,Special Fried Rice,Lamb Biryani,,,,,
ORDX9781,1202,Plain Rice, ,Curry,,,,,,
ORDX9782,451, ,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,,,,
ORDX9783,424, ,Special Fried Rice,Curry,Lamb Biryani,,,,,
ORDX9784,723, ,Special Fried Rice,,,,,,,
ORDX9785,734,Plain Rice,Curry,Vindaloo - Prawn,,,,,,
ORDX9786,1151,Plain Rice,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Lamb Biryani,,,
ORDX9787,323,Plain Rice, ,House white wine 75cl,Curry,Lamb Biryani,,,,
ORDX9788,320,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Lamb Biryani,Korma - Lamb,,
ORDX9789,645,Plain Rice,Chicken Tikka Balti,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX9790,853,Special Fried Rice,Korma - Lamb,,,,,,,
ORDX9791,541, ,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,,,
ORDX9792,549,Plain Rice,House white wine 75cl,Curry,Vindaloo - Prawn,,,,,
ORDX9793,1399,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Lamb Biryani,Korma - Lamb,,,
ORDX9794,756,Plain Rice, ,House white wine 75cl,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX9795,1393,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,,,
ORDX9796,1080,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Curry,Vindaloo - Prawn,,
ORDX9797,336,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,,,,,
ORDX9798,339,Plain Rice,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX9799,1063,Plain Rice,Special Fried Rice,Lamb Biryani,,,,,,
ORDX9800,535,Plain Rice,Chicken Tikka Balti,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX9801,1291,Plain Rice,Bhuna - Chicken, ,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,
ORDX9802,1054,Chicken Tikka Balti, ,Special Fried Rice,Curry,,,,,
ORDX9803,739,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX9804,1288,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,,,
ORDX9805,718,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Lamb Biryani,Korma - Lamb,,
ORDX9806,935,Plain Rice,Bhuna - Chicken,,,,,,,
ORDX9807,1050,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,,
ORDX9808,1047,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,,,,
ORDX9809,941,Plain Rice,Vindaloo - Prawn,,,,,,,
ORDX9810,436, ,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,,
ORDX9811,1353,Bhuna - Chicken, ,House white wine 75cl,Vindaloo - Prawn,,,,,
ORDX9812,1329,Plain Rice,Bhuna - Chicken,Special Fried Rice,Curry,Vindaloo - Prawn,,,,
ORDX9813,449,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,,,,,,
ORDX9814,775,Chicken Tikka Balti, ,Special Fried Rice,,,,,,
ORDX9815,426,Plain Rice,House white wine 75cl,Curry,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX9816,328,Plain Rice, ,House white wine 75cl,Special Fried Rice,Curry,Vindaloo - Prawn,,,
ORDX9817,498,Plain Rice,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX9818,535,Bhuna - Chicken, ,House white wine 75cl,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX9819,982,Vindaloo - Prawn,Korma - Lamb,,,,,,,
ORDX9820,523,Plain Rice, ,,,,,,,
ORDX9821,1016,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,,,,,,
ORDX9822,1105,Lamb Biryani,Vindaloo - Prawn,,,,,,,
ORDX9823,1136,Bhuna - Chicken, ,Curry,Lamb Biryani,,,,,
ORDX9824,932,Chicken Tikka Balti,House white wine 75cl,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX9825,622,Plain Rice,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,,,
ORDX9826,901,Bhuna - Chicken,House white wine 75cl,,,,,,,
ORDX9827,572,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX9828,1008,Plain Rice,Bhuna - Chicken,Special Fried Rice,Vindaloo - Prawn,,,,,
ORDX9829,861,Chicken Tikka Balti, ,Special Fried Rice,Curry,Vindaloo - Prawn,Korma - Lamb,,,
ORDX9830,1203,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Curry,Korma - Lamb,,,,
ORDX9831,1077,Bhuna - Chicken,Chicken Tikka Balti, ,Lamb Biryani,,,,,
ORDX9832,510,Plain Rice,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Korma - Lamb,,,,
ORDX9833,1001,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,,
ORDX9834,1163,Plain Rice,Lamb Biryani,,,,,,,
ORDX9835,956,Special Fried Rice,Curry,Vindaloo - Prawn,,,,,,
ORDX9836,1190,Bhuna - Chicken,House white wine 75cl,Vindaloo - Prawn,Korma - Lamb,,,,,
ORDX9837,936,Plain Rice,Chicken Tikka Balti, ,House white wine 75cl,,,,,
ORDX9838,925,Plain Rice,Bhuna - Chicken,House white wine 75cl,,,,,,
ORDX9839,1275,Curry,Lamb Biryani,Korma - Lamb,,,,,,
ORDX9840,690,Plain Rice,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Korma - Lamb,,,,
ORDX9841,1260,Special Fried Rice,Lamb Biryani,Korma - Lamb,,,,,,
ORDX9842,1190,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,
ORDX9843,414,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Curry,Vindaloo - Prawn,,,,
ORDX9844,619,Plain Rice,Special Fried Rice,,,,,,,
ORDX9845,1230,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Curry,Vindaloo - Prawn,,,
ORDX9846,869,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Special Fried Rice,Curry,Vindaloo - Prawn,Korma - Lamb,,
ORDX9847,604, ,House white wine 75cl,Special Fried Rice,Curry,,,,,
ORDX9848,1143,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Curry,,,,
ORDX9849,421,Curry,Lamb Biryani,,,,,,,
ORDX9850,1297,Plain Rice,Chicken Tikka Balti, ,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,
ORDX9851,1242,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Lamb Biryani,Korma - Lamb,,,
ORDX9852,1359,Bhuna - Chicken, ,,,,,,,
ORDX9853,771,Bhuna - Chicken,Vindaloo - Prawn,Korma - Lamb,,,,,,
ORDX9854,324,Chicken Tikka Balti, ,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX9855,368,Bhuna - Chicken,Vindaloo - Prawn,,,,,,,
ORDX9856,741,House white wine 75cl,Special Fried Rice,Lamb Biryani,,,,,,
ORDX9857,1221,Plain Rice,Bhuna - Chicken, ,Special Fried Rice,Korma - Lamb,,,,
ORDX9858,414,Bhuna - Chicken, ,House white wine 75cl,Lamb Biryani,Korma - Lamb,,,,
ORDX9859,950,House white wine 75cl,Lamb Biryani,,,,,,,
ORDX9860,1378,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,,,,,,
ORDX9861,1095,Chicken Tikka Balti,Vindaloo - Prawn,,,,,,,
ORDX9862,995,Plain Rice,Bhuna - Chicken, ,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX9863,1132,Bhuna - Chicken, ,House white wine 75cl,Korma - Lamb,,,,,
ORDX9864,1236,Bhuna - Chicken,Chicken Tikka Balti, ,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX9865,622,Plain Rice,Bhuna - Chicken, ,House white wine 75cl,Special Fried Rice,Curry,Vindaloo - Prawn,Korma - Lamb,
ORDX9866,1335,Plain Rice,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX9867,476,Plain Rice,Bhuna - Chicken, ,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,
ORDX9868,1283,Plain Rice,Bhuna - Chicken, ,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,
ORDX9869,608,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,,
ORDX9870,1359,Chicken Tikka Balti,Curry,,,,,,,
ORDX9871,772,Plain Rice,Chicken Tikka Balti,Curry,Lamb Biryani,Korma - Lamb,,,,
ORDX9872,1271,Bhuna - Chicken,Special Fried Rice,Vindaloo - Prawn,,,,,,
ORDX9873,547,Bhuna - Chicken,Chicken Tikka Balti, ,Curry,,,,,
ORDX9874,544,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Special Fried Rice,Lamb Biryani,,,,
